,measure,Date_day,value,site_id,latitude,longitude
13152,Relative Humidity,2021-12-20,49.23272727272727,1016,-37.812778,144.960556
13153,Ambient Air Temperature,2021-10-14,13.951304347826087,1015,-37.810278,144.9725
13154,Relative Humidity,2021-10-14,66.25304347826086,1016,-37.812778,144.960556
13155,Particulate Air Pollution (10 µm),2021-10-14,18.591666666666665,1007,-37.82246,144.951835
13156,Particulate Air Pollution (10 µm),2021-12-20,35.27391304347826,1009,-37.81686763,144.96570467
13157,Ambient Air Temperature,2021-12-20,19.125652173913043,1007,-37.82246,144.951835
13158,Particulate Air Pollution (2.5 µm),2021-12-20,7.071428571428571,1013,-37.811944,144.956389
13159,Particulate Air Pollution (10 µm),2021-12-20,35.685,1012,-37.813333,144.97
13160,Particulate Air Pollution (2.5 µm),2021-11-28,6.470833333333334,1009,-37.81686763,144.96570467
13161,Relative Humidity,2021-11-28,60.72833333333333,1013,-37.811944,144.956389
13162,Particulate Air Pollution (2.5 µm),2021-11-28,6.254545454545454,1012,-37.813333,144.97
13163,Particulate Air Pollution (10 µm),2021-11-06,21.474999999999998,1013,-37.811944,144.956389
13164,Particulate Air Pollution (10 µm),2021-10-18,19.5875,1011,-37.822222,144.952222
13165,Relative Humidity,2021-10-18,64.74363636363636,1012,-37.813333,144.97
13166,Ambient Air Temperature,2021-10-18,13.995,1014,-37.8175,144.967222
13167,Relative Humidity,2021-11-28,60.58826086956522,1015,-37.810278,144.9725
13168,Ambient Air Temperature,2021-11-28,16.67125,1016,-37.812778,144.960556
13169,Particulate Air Pollution (2.5 µm),2021-11-28,6.270833333333333,1016,-37.812778,144.960556
13170,Particulate Air Pollution (2.5 µm),2021-11-28,6.266666666666667,1013,-37.811944,144.956389
13171,Particulate Air Pollution (10 µm),2021-11-28,26.900000000000002,1016,-37.812778,144.960556
13172,Particulate Air Pollution (2.5 µm),2021-11-28,5.595454545454545,1007,-37.82246,144.951835
13173,Particulate Air Pollution (10 µm),2021-11-28,26.15416666666667,1009,-37.81686763,144.96570467
13174,Particulate Air Pollution (2.5 µm),2021-11-28,5.554166666666667,1011,-37.822222,144.952222
13175,Ambient Air Temperature,2021-11-28,17.45875,1009,-37.81686763,144.96570467
13176,Ambient Air Temperature,2021-11-28,17.153913043478262,1015,-37.810278,144.9725
13177,Ambient Air Temperature,2021-11-28,17.880454545454544,1014,-37.8175,144.967222
13178,Particulate Air Pollution (10 µm),2021-11-28,22.045454545454547,1007,-37.82246,144.951835
13179,Particulate Air Pollution (10 µm),2021-11-28,24.925,1013,-37.811944,144.956389
13180,Relative Humidity,2021-11-28,60.000416666666666,1010,-37.82250002,144.95222195
13181,Ambient Air Temperature,2021-11-28,16.474545454545453,1007,-37.82246,144.951835
13182,Ambient Air Temperature,2021-11-28,16.923333333333336,1011,-37.822222,144.952222
13183,Particulate Air Pollution (10 µm),2021-11-28,22.920833333333334,1011,-37.822222,144.952222
13184,Relative Humidity,2021-11-28,58.65375,1016,-37.812778,144.960556
13185,Relative Humidity,2021-11-28,55.513749999999995,1009,-37.81686763,144.96570467
13186,Ambient Air Temperature,2021-11-28,16.614166666666666,1013,-37.811944,144.956389
13187,Particulate Air Pollution (2.5 µm),2021-11-28,6.1909090909090905,1014,-37.8175,144.967222
13188,Relative Humidity,2021-11-28,51.94409090909091,1014,-37.8175,144.967222
13189,Particulate Air Pollution (2.5 µm),2021-11-28,6.039130434782609,1015,-37.810278,144.9725
13190,Relative Humidity,2021-11-28,60.17363636363636,1007,-37.82246,144.951835
13191,Relative Humidity,2021-11-28,59.71875,1011,-37.822222,144.952222
13192,Particulate Air Pollution (10 µm),2021-11-28,26.49090909090909,1014,-37.8175,144.967222
13193,Ambient Air Temperature,2021-11-28,17.097083333333334,1010,-37.82250002,144.95222195
13194,Particulate Air Pollution (10 µm),2021-11-28,23.616666666666664,1010,-37.82250002,144.95222195
13195,Particulate Air Pollution (10 µm),2021-11-24,22.287499999999998,1007,-37.82246,144.951835
13196,Particulate Air Pollution (10 µm),2021-11-24,27.433333333333334,1012,-37.813333,144.97
13197,Relative Humidity,2021-11-25,79.03333333333333,1012,-37.813333,144.97
13198,Particulate Air Pollution (10 µm),2021-10-14,19.318181818181817,1013,-37.811944,144.956389
13199,Relative Humidity,2021-10-14,64.0708695652174,1009,-37.81686763,144.96570467
13200,Relative Humidity,2022-01-09,68.42208333333333,1011,-37.822222,144.952222
13201,Particulate Air Pollution (2.5 µm),2021-10-24,6.03,1016,-37.812778,144.960556
13211,Relative Humidity,2021-11-17,61.10666666666666,1015,-37.810278,144.9725
13212,Particulate Air Pollution (2.5 µm),2021-11-17,6.1000000000000005,1013,-37.811944,144.956389
13213,Particulate Air Pollution (10 µm),2021-11-17,24.530434782608697,1012,-37.813333,144.97
13214,Relative Humidity,2021-10-14,65.85833333333333,1012,-37.813333,144.97
13215,Particulate Air Pollution (2.5 µm),2022-01-02,6.282608695652174,1012,-37.813333,144.97
13216,Relative Humidity,2021-12-03,62.14,1013,-37.811944,144.956389
13217,Particulate Air Pollution (2.5 µm),2021-11-09,5.154166666666667,1015,-37.810278,144.9725
13218,Relative Humidity,2021-11-09,54.27291666666667,1013,-37.811944,144.956389
13219,Particulate Air Pollution (10 µm),2021-10-14,18.52608695652174,1010,-37.82250002,144.95222195
13220,Relative Humidity,2021-12-03,59.857499999999995,1016,-37.812778,144.960556
13221,Ambient Air Temperature,2021-11-08,14.446956521739132,1016,-37.812778,144.960556
13222,Particulate Air Pollution (10 µm),2021-11-08,25.708333333333332,1012,-37.813333,144.97
13223,Particulate Air Pollution (2.5 µm),2021-11-08,5.791666666666667,1013,-37.811944,144.956389
13224,Particulate Air Pollution (2.5 µm),2021-11-08,5.208695652173913,1011,-37.822222,144.952222
13225,Particulate Air Pollution (10 µm),2021-11-08,32.36818181818182,1009,-37.81686763,144.96570467
13226,Particulate Air Pollution (10 µm),2021-11-08,27.3,1016,-37.812778,144.960556
13227,Ambient Air Temperature,2021-11-08,14.82409090909091,1009,-37.81686763,144.96570467
13228,Particulate Air Pollution (2.5 µm),2021-11-08,6.369565217391305,1016,-37.812778,144.960556
13229,Relative Humidity,2021-11-08,57.09375,1010,-37.82250002,144.95222195
13230,Ambient Air Temperature,2021-11-08,14.79875,1015,-37.810278,144.9725
13231,Particulate Air Pollution (10 µm),2021-11-08,23.400000000000002,1013,-37.811944,144.956389
13232,Ambient Air Temperature,2021-11-08,14.220833333333333,1014,-37.8175,144.967222
13233,Ambient Air Temperature,2021-11-08,14.27608695652174,1011,-37.822222,144.952222
13234,Particulate Air Pollution (10 µm),2021-11-08,21.61304347826087,1011,-37.822222,144.952222
13235,Relative Humidity,2021-11-08,55.669130434782616,1016,-37.812778,144.960556
13236,Particulate Air Pollution (10 µm),2021-11-08,22.066666666666666,1015,-37.810278,144.9725
13237,Ambient Air Temperature,2021-11-08,14.300833333333335,1013,-37.811944,144.956389
13238,Relative Humidity,2021-11-08,54.33090909090909,1009,-37.81686763,144.96570467
13239,Particulate Air Pollution (2.5 µm),2021-11-08,5.991666666666667,1014,-37.8175,144.967222
13240,Relative Humidity,2021-11-08,55.60708333333333,1012,-37.813333,144.97
13241,Relative Humidity,2021-11-08,57.14333333333334,1013,-37.811944,144.956389
13242,Particulate Air Pollution (10 µm),2021-11-08,25.483333333333334,1014,-37.8175,144.967222
13243,Ambient Air Temperature,2021-11-08,14.055416666666666,1012,-37.813333,144.97
13244,Particulate Air Pollution (2.5 µm),2021-11-08,8.827272727272726,1009,-37.81686763,144.96570467
13245,Ambient Air Temperature,2021-10-14,13.246818181818183,1013,-37.811944,144.956389
13246,Relative Humidity,2021-12-25,68.99260869565217,1013,-37.811944,144.956389
13247,Particulate Air Pollution (10 µm),2021-12-25,25.12173913043478,1010,-37.82250002,144.95222195
13248,Particulate Air Pollution (10 µm),2021-12-16,21.677272727272726,1011,-37.822222,144.952222
13249,Ambient Air Temperature,2022-03-25,17.28,1010,-37.82250002,144.95222195
13250,Particulate Air Pollution (10 µm),2021-11-28,24.80454545454546,1012,-37.813333,144.97
13251,Relative Humidity,2021-11-28,59.00727272727273,1012,-37.813333,144.97
13252,Relative Humidity,2022-03-25,65.33333333333333,1016,-37.812778,144.960556
13253,Particulate Air Pollution (2.5 µm),2021-11-21,5.869565217391305,1014,-37.8175,144.967222
13254,Ambient Air Temperature,2021-11-17,14.554166666666667,1016,-37.812778,144.960556
13255,Particulate Air Pollution (2.5 µm),2021-11-17,5.05,1010,-37.82250002,144.95222195
13257,Particulate Air Pollution (2.5 µm),2022-03-25,4.6875,1007,-37.82246,144.951835
13258,Particulate Air Pollution (2.5 µm),2021-11-09,5.1625000000000005,1011,-37.822222,144.952222
13259,Ambient Air Temperature,2021-10-14,13.551304347826088,1016,-37.812778,144.960556
13260,Relative Humidity,2021-11-24,69.18041666666666,1016,-37.812778,144.960556
13261,Particulate Air Pollution (2.5 µm),2021-11-08,4.9818181818181815,1007,-37.82246,144.951835
13262,Ambient Air Temperature,2021-11-28,16.41090909090909,1012,-37.813333,144.97
13263,Ambient Air Temperature,2021-11-08,13.90181818181818,1007,-37.82246,144.951835
13264,Particulate Air Pollution (2.5 µm),2022-03-25,6.139130434782608,1012,-37.813333,144.97
13267,Ambient Air Temperature,2022-03-25,18.004347826086956,1009,-37.81686763,144.96570467
13272,Relative Humidity,2021-10-14,65.84,1011,-37.822222,144.952222
13273,Particulate Air Pollution (10 µm),2021-10-14,19.2,1012,-37.813333,144.97
13275,Relative Humidity,2022-03-25,67.85260869565217,1012,-37.813333,144.97
13277,Relative Humidity,2021-12-20,52.20608695652174,1010,-37.82250002,144.95222195
13278,Particulate Air Pollution (10 µm),2021-12-20,28.412499999999998,1011,-37.822222,144.952222
13279,Ambient Air Temperature,2021-12-20,20.429166666666667,1014,-37.8175,144.967222
13280,Particulate Air Pollution (10 µm),2021-12-20,27.669565217391302,1007,-37.82246,144.951835
13281,Relative Humidity,2021-11-14,57.854166666666664,1009,-37.81686763,144.96570467
13282,Particulate Air Pollution (2.5 µm),2021-11-14,5.113043478260869,1015,-37.810278,144.9725
13283,Relative Humidity,2021-11-14,62.239583333333336,1011,-37.822222,144.952222
13284,Relative Humidity,2021-11-14,59.35958333333334,1012,-37.813333,144.97
13285,Ambient Air Temperature,2021-11-14,11.002083333333333,1012,-37.813333,144.97
13286,Relative Humidity,2021-11-14,64.98619047619047,1013,-37.811944,144.956389
13287,Relative Humidity,2021-11-14,61.509166666666665,1007,-37.82246,144.951835
13288,Particulate Air Pollution (10 µm),2021-11-14,20.170833333333334,1010,-37.82250002,144.95222195
13289,Ambient Air Temperature,2021-11-14,11.370833333333332,1010,-37.82250002,144.95222195
13290,Particulate Air Pollution (10 µm),2021-11-14,22.94347826086957,1014,-37.8175,144.967222
13292,Relative Humidity,2021-12-20,50.431,1012,-37.813333,144.97
13293,Particulate Air Pollution (10 µm),2022-03-25,22.056521739130435,1012,-37.813333,144.97
13295,Ambient Air Temperature,2022-03-25,17.260434782608694,1012,-37.813333,144.97
13296,Particulate Air Pollution (2.5 µm),2022-03-25,6.952173913043478,1009,-37.81686763,144.96570467
13297,Relative Humidity,2022-03-25,67.45173913043479,1013,-37.811944,144.956389
13298,Particulate Air Pollution (2.5 µm),2022-03-25,4.55,1010,-37.82250002,144.95222195
13299,Relative Humidity,2021-12-03,63.87166666666667,1011,-37.822222,144.952222
13300,Relative Humidity,2021-12-03,63.52666666666667,1007,-37.82246,144.951835
13301,Particulate Air Pollution (2.5 µm),2021-12-03,5.383333333333333,1010,-37.82250002,144.95222195
13302,Ambient Air Temperature,2021-12-03,15.917391304347825,1012,-37.813333,144.97
13303,Particulate Air Pollution (10 µm),2021-12-03,28.558333333333334,1014,-37.8175,144.967222
13304,Ambient Air Temperature,2021-12-03,15.954166666666666,1011,-37.822222,144.952222
13305,Particulate Air Pollution (10 µm),2021-12-03,26.358333333333334,1010,-37.82250002,144.95222195
13306,Particulate Air Pollution (2.5 µm),2021-12-03,6.918181818181818,1009,-37.81686763,144.96570467
13307,Particulate Air Pollution (10 µm),2021-10-14,21.245833333333334,1014,-37.8175,144.967222
13308,Particulate Air Pollution (10 µm),2021-10-14,18.856521739130436,1015,-37.810278,144.9725
13309,Relative Humidity,2022-03-25,68.56416666666667,1007,-37.82246,144.951835
13310,Ambient Air Temperature,2022-01-02,24.449583333333333,1009,-37.81686763,144.96570467
13311,Particulate Air Pollution (10 µm),2021-11-04,35.21578947368421,1016,-37.812778,144.960556
13312,Particulate Air Pollution (2.5 µm),2021-11-04,7.094736842105264,1016,-37.812778,144.960556
13313,Particulate Air Pollution (2.5 µm),2021-10-14,4.5260869565217385,1010,-37.82250002,144.95222195
13314,Particulate Air Pollution (2.5 µm),2021-10-14,5.3304347826086955,1009,-37.81686763,144.96570467
13315,Particulate Air Pollution (2.5 µm),2021-10-18,5.425,1015,-37.810278,144.9725
13316,Particulate Air Pollution (2.5 µm),2021-10-18,5.559090909090909,1012,-37.813333,144.97
13317,Particulate Air Pollution (10 µm),2021-10-18,22.918181818181818,1014,-37.8175,144.967222
13318,Relative Humidity,2021-10-18,68.01434782608695,1007,-37.82246,144.951835
13319,Particulate Air Pollution (2.5 µm),2021-10-18,4.934782608695652,1007,-37.82246,144.951835
13320,Relative Humidity,2021-10-18,67.81913043478261,1013,-37.811944,144.956389
13321,Particulate Air Pollution (10 µm),2021-10-18,20.527272727272727,1010,-37.82250002,144.95222195
13322,Relative Humidity,2021-10-18,67.85125000000001,1011,-37.822222,144.952222
13323,Particulate Air Pollution (2.5 µm),2021-11-18,5.8374999999999995,1015,-37.810278,144.9725
13324,Particulate Air Pollution (10 µm),2021-11-24,23.36521739130435,1011,-37.822222,144.952222
13325,Ambient Air Temperature,2021-11-24,21.166521739130435,1014,-37.8175,144.967222
13326,Particulate Air Pollution (2.5 µm),2021-11-12,7.922727272727273,1012,-37.813333,144.97
13327,Particulate Air Pollution (2.5 µm),2021-11-12,5.4750000000000005,1015,-37.810278,144.9725
13328,Ambient Air Temperature,2021-11-13,12.17181818181818,1013,-37.811944,144.956389
13329,Relative Humidity,2022-01-19,56.85791666666666,1010,-37.82250002,144.95222195
13330,Particulate Air Pollution (2.5 µm),2021-10-21,5.158333333333333,1011,-37.822222,144.952222
13331,Ambient Air Temperature,2021-10-21,20.169583333333332,1011,-37.822222,144.952222
13332,Particulate Air Pollution (2.5 µm),2021-10-21,4.816666666666666,1010,-37.82250002,144.95222195
13333,Relative Humidity,2021-10-28,54.6975,1014,-37.8175,144.967222
13334,Ambient Air Temperature,2021-10-29,14.113,1016,-37.812778,144.960556
13335,Particulate Air Pollution (2.5 µm),2021-10-14,5.145833333333333,1012,-37.813333,144.97
13336,Particulate Air Pollution (2.5 µm),2021-10-14,5.004347826086956,1015,-37.810278,144.9725
13337,Particulate Air Pollution (2.5 µm),2021-10-14,4.9624999999999995,1007,-37.82246,144.951835
13338,Relative Humidity,2021-10-14,60.41458333333333,1014,-37.8175,144.967222
13339,Ambient Air Temperature,2021-10-14,13.734166666666667,1007,-37.82246,144.951835
13340,Ambient Air Temperature,2021-10-14,14.266666666666666,1014,-37.8175,144.967222
13341,Relative Humidity,2021-10-14,65.23,1007,-37.82246,144.951835
13342,Ambient Air Temperature,2021-10-14,13.744583333333333,1011,-37.822222,144.952222
13343,Ambient Air Temperature,2021-10-14,13.115833333333333,1012,-37.813333,144.97
13344,Relative Humidity,2021-10-14,69.5504347826087,1015,-37.810278,144.9725
13345,Ambient Air Temperature,2021-10-14,14.378260869565217,1010,-37.82250002,144.95222195
13346,Particulate Air Pollution (2.5 µm),2021-10-14,5.1125,1011,-37.822222,144.952222
13347,Ambient Air Temperature,2021-11-24,20.4175,1010,-37.82250002,144.95222195
13348,Particulate Air Pollution (2.5 µm),2021-10-14,5.8304347826086955,1016,-37.812778,144.960556
13349,Relative Humidity,2021-11-24,65.25565217391305,1014,-37.8175,144.967222
13350,Particulate Air Pollution (10 µm),2021-10-14,23.843478260869563,1009,-37.81686763,144.96570467
13351,Relative Humidity,2021-10-14,64.97739130434783,1010,-37.82250002,144.95222195
13352,Particulate Air Pollution (10 µm),2021-11-24,25.652173913043477,1015,-37.810278,144.9725
13353,Ambient Air Temperature,2021-11-24,21.198260869565217,1015,-37.810278,144.9725
13354,Particulate Air Pollution (10 µm),2021-11-24,26.05652173913043,1013,-37.811944,144.956389
13355,Particulate Air Pollution (10 µm),2021-10-14,21.291304347826088,1016,-37.812778,144.960556
13356,Ambient Air Temperature,2021-10-14,13.794347826086955,1009,-37.81686763,144.96570467
13357,Particulate Air Pollution (2.5 µm),2021-11-24,7.71304347826087,1014,-37.8175,144.967222
13358,Relative Humidity,2021-11-24,67.65375,1009,-37.81686763,144.96570467
13359,Particulate Air Pollution (2.5 µm),2021-11-24,6.4624999999999995,1007,-37.82246,144.951835
13360,Ambient Air Temperature,2021-11-24,20.246086956521737,1013,-37.811944,144.956389
13361,Particulate Air Pollution (2.5 µm),2021-11-24,8.127777777777778,1012,-37.813333,144.97
13362,Particulate Air Pollution (10 µm),2021-11-24,29.27391304347826,1014,-37.8175,144.967222
13363,Particulate Air Pollution (2.5 µm),2021-11-24,7.752173913043479,1015,-37.810278,144.9725
13364,Relative Humidity,2021-11-24,72.45833333333333,1012,-37.813333,144.97
13365,Particulate Air Pollution (10 µm),2021-11-24,25.537499999999998,1010,-37.82250002,144.95222195
13366,Relative Humidity,2021-11-24,72.92304347826087,1011,-37.822222,144.952222
13367,Particulate Air Pollution (2.5 µm),2021-11-24,7.470833333333332,1009,-37.81686763,144.96570467
13368,Particulate Air Pollution (2.5 µm),2021-11-24,6.6000000000000005,1010,-37.82250002,144.95222195
13369,Particulate Air Pollution (2.5 µm),2021-11-24,6.460869565217391,1011,-37.822222,144.952222
13370,Ambient Air Temperature,2021-11-24,20.021666666666665,1012,-37.813333,144.97
13371,Ambient Air Temperature,2021-11-24,20.391304347826086,1011,-37.822222,144.952222
13372,Particulate Air Pollution (2.5 µm),2021-11-24,7.813043478260869,1013,-37.811944,144.956389
13373,Particulate Air Pollution (10 µm),2021-11-24,29.15833333333333,1016,-37.812778,144.960556
13374,Relative Humidity,2021-11-24,71.82608695652173,1015,-37.810278,144.9725
13375,Relative Humidity,2021-11-24,73.51291666666667,1007,-37.82246,144.951835
13376,Relative Humidity,2021-11-24,73.19478260869565,1013,-37.811944,144.956389
13377,Particulate Air Pollution (2.5 µm),2021-11-24,8.095833333333333,1016,-37.812778,144.960556
13378,Ambient Air Temperature,2021-11-24,20.989166666666666,1009,-37.81686763,144.96570467
13379,Particulate Air Pollution (10 µm),2021-11-24,28.224999999999998,1009,-37.81686763,144.96570467
13380,Relative Humidity,2021-11-24,73.6275,1010,-37.82250002,144.95222195
13381,Ambient Air Temperature,2021-11-24,20.780833333333334,1016,-37.812778,144.960556
13382,Relative Humidity,2021-12-07,67.7108695652174,1007,-37.82246,144.951835
13383,Particulate Air Pollution (2.5 µm),2021-11-09,5.3875,1009,-37.81686763,144.96570467
13384,Particulate Air Pollution (2.5 µm),2021-12-30,7.05,1013,-37.811944,144.956389
13385,Particulate Air Pollution (10 µm),2022-01-24,26.210526315789473,1016,-37.812778,144.960556
13386,Relative Humidity,2021-10-14,67.66136363636363,1013,-37.811944,144.956389
13387,Particulate Air Pollution (2.5 µm),2021-10-14,5.577272727272727,1013,-37.811944,144.956389
13388,Ambient Air Temperature,2021-12-16,16.559166666666666,1010,-37.82250002,144.95222195
13389,Particulate Air Pollution (2.5 µm),2021-12-25,6.5249999999999995,1016,-37.812778,144.960556
13390,Particulate Air Pollution (2.5 µm),2021-10-21,6.0181818181818185,1016,-37.812778,144.960556
13391,Ambient Air Temperature,2021-11-13,12.655,1009,-37.81686763,144.96570467
13392,Particulate Air Pollution (2.5 µm),2021-11-13,6.318181818181818,1012,-37.813333,144.97
13393,Relative Humidity,2021-11-13,68.16375000000001,1009,-37.81686763,144.96570467
13394,Particulate Air Pollution (2.5 µm),2021-11-13,4.983333333333333,1007,-37.82246,144.951835
13395,Particulate Air Pollution (2.5 µm),2021-11-13,6.109090909090909,1015,-37.810278,144.9725
13396,Relative Humidity,2021-11-21,61.68086956521739,1016,-37.812778,144.960556
13397,Ambient Air Temperature,2021-11-21,14.774166666666666,1010,-37.82250002,144.95222195
13398,Relative Humidity,2021-11-21,58.44434782608696,1014,-37.8175,144.967222
13399,Relative Humidity,2021-10-21,53.1804347826087,1016,-37.812778,144.960556
13400,Relative Humidity,2021-10-21,53.31166666666667,1010,-37.82250002,144.95222195
13401,Ambient Air Temperature,2021-10-21,20.058695652173913,1016,-37.812778,144.960556
13402,Particulate Air Pollution (10 µm),2021-10-21,21.083333333333332,1011,-37.822222,144.952222
13403,Ambient Air Temperature,2021-10-21,20.375652173913043,1014,-37.8175,144.967222
13404,Particulate Air Pollution (10 µm),2021-10-18,20.2625,1015,-37.810278,144.9725
13405,Particulate Air Pollution (2.5 µm),2022-03-31,7.360869565217392,1012,-37.813333,144.97
13406,Particulate Air Pollution (2.5 µm),2022-03-31,7.040000000000001,1016,-37.812778,144.960556
13408,Particulate Air Pollution (2.5 µm),2022-03-31,6.016666666666667,1007,-37.82246,144.951835
13409,Ambient Air Temperature,2022-03-31,17.689545454545456,1009,-37.81686763,144.96570467
13410,Particulate Air Pollution (10 µm),2022-03-31,36.58,1016,-37.812778,144.960556
13412,Particulate Air Pollution (10 µm),2022-03-31,34.50454545454546,1009,-37.81686763,144.96570467
13413,Relative Humidity,2021-11-13,70.85458333333334,1007,-37.82246,144.951835
13414,Relative Humidity,2022-03-31,59.5075,1010,-37.82250002,144.95222195
13415,Particulate Air Pollution (10 µm),2021-11-17,23.462500000000002,1013,-37.811944,144.956389
13416,Particulate Air Pollution (10 µm),2021-11-17,21.486363636363635,1011,-37.822222,144.952222
13417,Particulate Air Pollution (2.5 µm),2021-12-25,6.4913043478260875,1013,-37.811944,144.956389
13418,Particulate Air Pollution (2.5 µm),2022-03-31,6.739130434782608,1013,-37.811944,144.956389
13419,Ambient Air Temperature,2022-03-31,17.1975,1007,-37.82246,144.951835
13420,Ambient Air Temperature,2022-01-02,24.079565217391306,1014,-37.8175,144.967222
13421,Particulate Air Pollution (10 µm),2022-01-02,21.0125,1007,-37.82246,144.951835
13422,Ambient Air Temperature,2022-03-31,17.018695652173914,1014,-37.8175,144.967222
13425,Relative Humidity,2022-03-31,59.57130434782608,1012,-37.813333,144.97
13427,Ambient Air Temperature,2022-03-31,17.17625,1016,-37.812778,144.960556
13428,Relative Humidity,2022-03-31,56.15565217391304,1014,-37.8175,144.967222
13429,Particulate Air Pollution (10 µm),2022-03-31,31.869565217391305,1012,-37.813333,144.97
13431,Particulate Air Pollution (10 µm),2021-12-20,31.304761904761904,1013,-37.811944,144.956389
13432,Ambient Air Temperature,2022-03-31,17.368333333333332,1011,-37.822222,144.952222
13433,Particulate Air Pollution (10 µm),2022-03-31,26.22083333333333,1011,-37.822222,144.952222
13434,Particulate Air Pollution (2.5 µm),2021-11-13,5.504166666666666,1009,-37.81686763,144.96570467
13435,Ambient Air Temperature,2022-03-31,17.117391304347827,1015,-37.810278,144.9725
13437,Particulate Air Pollution (2.5 µm),2021-10-21,5.9750000000000005,1009,-37.81686763,144.96570467
13438,Particulate Air Pollution (10 µm),2022-03-31,26.233333333333334,1007,-37.82246,144.951835
13441,Particulate Air Pollution (10 µm),2022-03-31,28.7,1013,-37.811944,144.956389
13443,Particulate Air Pollution (10 µm),2022-03-31,30.97826086956522,1014,-37.8175,144.967222
13444,Ambient Air Temperature,2021-10-28,19.79869565217391,1013,-37.811944,144.956389
13445,Ambient Air Temperature,2021-10-28,19.688333333333333,1015,-37.810278,144.9725
13446,Particulate Air Pollution (2.5 µm),2022-03-31,6.71304347826087,1014,-37.8175,144.967222
13448,Relative Humidity,2021-12-07,68.99041666666666,1011,-37.822222,144.952222
13449,Particulate Air Pollution (2.5 µm),2021-12-07,6.0,1015,-37.810278,144.9725
13450,Particulate Air Pollution (2.5 µm),2021-11-12,5.9624999999999995,1014,-37.8175,144.967222
13451,Particulate Air Pollution (10 µm),2021-11-12,20.920833333333334,1015,-37.810278,144.9725
13452,Particulate Air Pollution (10 µm),2021-11-12,25.004166666666666,1014,-37.8175,144.967222
13453,Ambient Air Temperature,2021-11-12,12.28,1013,-37.811944,144.956389
13454,Relative Humidity,2021-11-12,77.30958333333334,1009,-37.81686763,144.96570467
13455,Relative Humidity,2022-03-31,56.57363636363637,1009,-37.81686763,144.96570467
13456,Particulate Air Pollution (10 µm),2022-03-31,25.952173913043477,1015,-37.810278,144.9725
13457,Relative Humidity,2021-11-12,81.64521739130434,1011,-37.822222,144.952222
13458,Particulate Air Pollution (2.5 µm),2021-11-12,5.682608695652173,1011,-37.822222,144.952222
13459,Particulate Air Pollution (10 µm),2021-11-12,22.139130434782608,1010,-37.82250002,144.95222195
13460,Particulate Air Pollution (2.5 µm),2021-11-12,6.575,1009,-37.81686763,144.96570467
13461,Ambient Air Temperature,2022-03-31,17.093478260869563,1013,-37.811944,144.956389
13462,Ambient Air Temperature,2021-11-12,12.326363636363636,1012,-37.813333,144.97
13463,Relative Humidity,2021-11-12,81.50666666666667,1007,-37.82246,144.951835
13464,Relative Humidity,2021-11-12,83.38375,1015,-37.810278,144.9725
13465,Relative Humidity,2021-11-12,79.43958333333333,1016,-37.812778,144.960556
13466,Ambient Air Temperature,2021-11-12,12.074347826086955,1010,-37.82250002,144.95222195
13467,Particulate Air Pollution (2.5 µm),2021-11-12,5.039130434782609,1010,-37.82250002,144.95222195
13468,Relative Humidity,2021-11-12,81.2195238095238,1013,-37.811944,144.956389
13469,Particulate Air Pollution (10 µm),2021-11-12,25.71666666666667,1009,-37.81686763,144.96570467
13470,Particulate Air Pollution (2.5 µm),2021-11-12,5.516666666666667,1007,-37.82246,144.951835
13471,Ambient Air Temperature,2021-11-12,12.705416666666666,1009,-37.81686763,144.96570467
13472,Particulate Air Pollution (10 µm),2021-11-12,26.349999999999998,1016,-37.812778,144.960556
13473,Particulate Air Pollution (2.5 µm),2021-11-12,6.395833333333333,1016,-37.812778,144.960556
13474,Ambient Air Temperature,2021-11-12,12.347916666666668,1016,-37.812778,144.960556
13475,Relative Humidity,2021-11-12,83.35130434782609,1010,-37.82250002,144.95222195
13476,Relative Humidity,2021-11-12,79.80727272727273,1012,-37.813333,144.97
13477,Particulate Air Pollution (10 µm),2021-11-12,27.477272727272727,1012,-37.813333,144.97
13478,Ambient Air Temperature,2021-11-12,12.235416666666666,1014,-37.8175,144.967222
13479,Ambient Air Temperature,2021-11-12,11.975416666666668,1007,-37.82246,144.951835
13480,Particulate Air Pollution (2.5 µm),2021-11-12,6.3619047619047615,1013,-37.811944,144.956389
13481,Ambient Air Temperature,2021-11-12,12.052173913043477,1011,-37.822222,144.952222
13482,Ambient Air Temperature,2021-11-12,12.246666666666668,1015,-37.810278,144.9725
13483,Particulate Air Pollution (10 µm),2021-11-12,23.3,1013,-37.811944,144.956389
13484,Relative Humidity,2021-11-12,75.57208333333334,1014,-37.8175,144.967222
13485,Particulate Air Pollution (10 µm),2021-11-12,22.395652173913046,1011,-37.822222,144.952222
13486,Particulate Air Pollution (10 µm),2021-11-12,21.75,1007,-37.82246,144.951835
13488,Particulate Air Pollution (2.5 µm),2022-03-31,6.039130434782609,1015,-37.810278,144.9725
13489,Relative Humidity,2022-03-31,59.885,1011,-37.822222,144.952222
13491,Particulate Air Pollution (10 µm),2021-11-06,22.35217391304348,1012,-37.813333,144.97
13492,Particulate Air Pollution (10 µm),2021-10-21,30.195833333333336,1009,-37.81686763,144.96570467
13493,Particulate Air Pollution (10 µm),2022-01-02,23.233333333333334,1013,-37.811944,144.956389
